Class Name,Subscription Name,Subscription ID,Student Name,Student Email Address,VM User Name,VM User Password,VM Admin Username,VM Admin Password,Comment
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman21,GordonFreeman@contoso.com,gordon21,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman22,GordonFreeman@contoso.com,gordon22,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman23,GordonFreeman@contoso.com,gordon23,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman24,GordonFreeman@contoso.com,gordon24,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman25,GordonFreeman@contoso.com,gordon25,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman26,GordonFreeman@contoso.com,gordon26,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman27,GordonFreeman@contoso.com,gordon27,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman28,GordonFreeman@contoso.com,gordon28,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman29,GordonFreeman@contoso.com,gordon29,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman30,GordonFreeman@contoso.com,gordon30,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman31,GordonFreeman@contoso.com,gordon31,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman32,GordonFreeman@contoso.com,gordon32,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman33,GordonFreeman@contoso.com,gordon33,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman34,GordonFreeman@contoso.com,gordon34,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman35,GordonFreeman@contoso.com,gordon35,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman36,GordonFreeman@contoso.com,gordon36,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman37,GordonFreeman@contoso.com,gordon37,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman38,GordonFreeman@contoso.com,gordon38,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman39,GordonFreeman@contoso.com,gordon39,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman40,GordonFreeman@contoso.com,gordon40,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman41,GordonFreeman@contoso.com,gordon41,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman42,GordonFreeman@contoso.com,gordon42,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman43,GordonFreeman@contoso.com,gordon43,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman44,GordonFreeman@contoso.com,gordon44,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman45,GordonFreeman@contoso.com,gordon45,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman46,GordonFreeman@contoso.com,gordon46,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman47,GordonFreeman@contoso.com,gordon47,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman48,GordonFreeman@contoso.com,gordon48,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman49,GordonFreeman@contoso.com,gordon49,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman50,GordonFreeman@contoso.com,gordon50,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman51,GordonFreeman@contoso.com,gordon51,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman52,GordonFreeman@contoso.com,gordon52,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman53,GordonFreeman@contoso.com,gordon53,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman54,GordonFreeman@contoso.com,gordon54,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman55,GordonFreeman@contoso.com,gordon55,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman56,GordonFreeman@contoso.com,gordon56,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman57,GordonFreeman@contoso.com,gordon57,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman58,GordonFreeman@contoso.com,gordon58,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman59,GordonFreeman@contoso.com,gordon59,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman60,GordonFreeman@contoso.com,gordon60,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman61,GordonFreeman@contoso.com,gordon61,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman62,GordonFreeman@contoso.com,gordon62,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman63,GordonFreeman@contoso.com,gordon63,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman64,GordonFreeman@contoso.com,gordon64,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman65,GordonFreeman@contoso.com,gordon65,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman66,GordonFreeman@contoso.com,gordon66,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman67,GordonFreeman@contoso.com,gordon67,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman68,GordonFreeman@contoso.com,gordon68,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman69,GordonFreeman@contoso.com,gordon69,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman70,GordonFreeman@contoso.com,gordon70,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman71,GordonFreeman@contoso.com,gordon71,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman72,GordonFreeman@contoso.com,gordon72,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman73,GordonFreeman@contoso.com,gordon73,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman74,GordonFreeman@contoso.com,gordon74,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman75,GordonFreeman@contoso.com,gordon75,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman76,GordonFreeman@contoso.com,gordon76,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman77,GordonFreeman@contoso.com,gordon77,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman78,GordonFreeman@contoso.com,gordon78,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman79,GordonFreeman@contoso.com,gordon79,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman80,GordonFreeman@contoso.com,gordon80,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman81,GordonFreeman@contoso.com,gordon81,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman82,GordonFreeman@contoso.com,gordon82,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman83,GordonFreeman@contoso.com,gordon83,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman84,GordonFreeman@contoso.com,gordon84,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman85,GordonFreeman@contoso.com,gordon85,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman86,GordonFreeman@contoso.com,gordon86,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman87,GordonFreeman@contoso.com,gordon87,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman88,GordonFreeman@contoso.com,gordon88,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman89,GordonFreeman@contoso.com,gordon89,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman90,GordonFreeman@contoso.com,gordon90,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman91,GordonFreeman@contoso.com,gordon91,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman92,GordonFreeman@contoso.com,gordon92,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman93,GordonFreeman@contoso.com,gordon93,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman94,GordonFreeman@contoso.com,gordon94,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman95,GordonFreeman@contoso.com,gordon95,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman96,GordonFreeman@contoso.com,gordon96,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman97,GordonFreeman@contoso.com,gordon97,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman98,GordonFreeman@contoso.com,gordon98,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman99,GordonFreeman@contoso.com,gordon99,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
DS101,Logic2020,2c8dd633-e703-4181-9085-3de33d843a5b,Gordon Freeman100,GordonFreeman@contoso.com,gordon100,iXQt+Qn!zSEVO,vmadmin,HDd?^xC08#zmXC,N/A
